"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,
"Croatia, Rep. of","960","Financial Markets Index","FD_FM_IX","Value","0.257479786872864","0.275061309337616","0.271683692932129","0.268133789300919","0.277975112199783","0.277627736330032","0.288541972637177","0.266887962818146","0.274359822273254","0.267756104469299","0.236988365650177",
"Croatia, Rep. of","960","Financial Institutions Access Index","FD_FIA_IX","Value","0.904794454574585","0.914394021034241","0.907301306724548","0.898307740688324","0.894341230392456","0.8853879570961","0.879728555679321","0.853814721107483","0.833952784538269","0.818981051445007","0.816037833690643",
"Fiji, Rep. of","819","Financial Institutions Index","FD_FI_IX","Value","0.367203205823898","0.36889660358429","0.385187298059464","0.391062498092651","0.397392749786377","0.410463809967041","0.408840477466583","0.414521723985672","0.414771139621735","0.425775051116943","0.425513237714768",
"Kuwait","443","Financial Institutions Depth Index","FD_FID_IX","Value","0.134009465575218","0.123459286987781","0.131196022033691","0.1480263620615","0.215769499540329","0.230134040117264","0.214811787009239","0.200494334101677","0.21172308921814","0.27421236038208","0.236858025193214",
"Venezuela, Rep. Bolivariana de","299","Financial Development Index","FD_FD_IX","Value","0.215867891907692","0.226275324821472","0.240267857909203","0.260940164327622","0.290999412536621","0.271923124790192","0.26268282532692","0.269358158111572","0.23405185341835","0.270100265741348","0.23898221552372",
"United Arab Emirates","466","Financial Development Index","FD_FD_IX","Value","0.410038501024246","0.423489660024643","0.435757786035538","0.576059758663177","0.492759525775909","0.467152386903763","0.505114674568176","0.488558977842331","0.493343263864517","0.487011671066284","0.485950469970703",
"Egypt, Arab Rep. of","469","Financial Development Index","FD_FD_IX","Value","0.276344925165176","0.269313365221024","0.255961328744888","0.292989790439606","0.268318116664886","0.301426917314529","0.287153095006943","0.28921189904213","0.298527479171753","0.303408235311508","0.308767050504684",
"Egypt, Arab Rep. of","469","Financial Markets Depth Index","FD_FMD_IX","Value","0.132488489151001","0.127005830407143","0.11795724183321","0.138765424489975","0.103806614875793","0.0895356461405754","0.140317559242249","0.122950658202171","0.107626371085644","0.101739265024662","0.0970767810940742",
"Egypt, Arab Rep. of","469","Financial Markets Efficiency Index","FD_FME_IX","Value","0.401710659265518","0.356519728899002","0.255069077014923","0.465699344873428","0.330110222101211","0.483973205089569","0.379013299942017","0.42543688416481","0.311795294284821","0.480034083127976","0.480034083127976",
"Yemen, Rep. of","474","Financial Markets Access Index","FD_FMA_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Aruba, Kingdom of the Netherlands","314","Financial Markets Depth Index","FD_FMD_IX","Value","0.00737421168014407","0.0195789691060782","0.0161481369286776","0.0157836172729731","0.0148670636117458","0.0147637566551566","0.0142443673685193","0.0166170820593834","0.0140808876603842","0.0181750580668449","0.0151751395314932",
"Barbados","316","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.623538732528687","0.543057560920715","0.678757727146149","0.644561111927032","0.61652272939682","0.659260213375092","0.662786900997162","0.52298492193222","0.49205732345581","0.498723179101944","0.574749290943146",
"Jordan","439","Financial Development Index","FD_FD_IX","Value","0.415877878665924","0.39919650554657","0.390061467885971","0.372189790010452","0.37108713388443","0.367834657430649","0.367835015058518","0.376447558403015","0.361770182847977","0.35284811258316","0.359108000993729",
"Lebanon","446","Financial Markets Access Index","FD_FMA_IX","Value","0.0202144235372543","0.0196378529071808","0.0178770534694195","0.0178770534694195","0.0178770534694195","0.0178770534694195","0.0695905238389969","0.0363700799643993","0.0380660444498062","0.0392130576074123","0.019870463758707",
"Eritrea, The State of","643","Financial Development Index","FD_FD_IX","Value","0.0865260735154152","0.0877083465456963","0.0903163105249405","0.086927518248558","0.089463010430336","0.0888434499502182","0.0895160511136055","0.0890825763344765","0.0889024585485458","0.0887061208486557","0.0887061208486557",
"Eritrea, The State of","643","Financial Institutions Index","FD_FI_IX","Value","0.169658452272415","0.171976625919342","0.177090272307396","0.170445591211319","0.175417140126228","0.174202308058739","0.1755211353302","0.174671187996864","0.174318015575409","0.173933044075966","0.173933044075966",
"Gabon","646","Financial Markets Depth Index","FD_FMD_IX","Value","0.00877102650702","0.0093339029699564","0.0242454055696726","0.0231901407241821","0.0307733528316021","0.0309948734939098","0.028644971549511","0.026542579755187","0.0265423022210598","0.0312614217400551","0.0287805572152138",
"Gabon","646","Financial Markets Access Index","FD_FMA_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Gabon","646","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Gambia, The","648","Financial Markets Depth Index","FD_FMD_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Ghana","652","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.366608828306198","0.457169622182846","0.462957620620727","0.472014009952545","0.40579354763031","0.414607465267181","0.422330588102341","0.419405609369278","0.435998737812042","0.458460509777069","0.468902587890625",
"Guinea-Bissau","654","Financial Markets Depth Index","FD_FMD_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Iran, Islamic Rep. of","429","Financial Markets Efficiency Index","FD_FME_IX","Value","0.166089072823525","0.204309582710266","0.158164948225021","0.247278779745102","0.116563059389591","0.20708155632019","0.133415371179581","0.225422903895378","0.312059104442596","0.468524307012558","0.468524307012558",
"Israel","436","Financial Development Index","FD_FD_IX","Value","0.619283378124237","0.587620854377747","0.576482951641083","0.574804306030273","0.591498911380768","0.557806074619293","0.572471976280212","0.57788747549057","0.576233267784119","0.595957636833191","0.604539632797241",
"Jordan","439","Financial Markets Index","FD_FM_IX","Value","0.355504989624023","0.324478358030319","0.30505108833313","0.285987615585327","0.293608725070953","0.272977262735367","0.271125286817551","0.264020144939423","0.246821269392967","0.233495205640793","0.23998187482357",
"Kuwait","443","Financial Markets Efficiency Index","FD_FME_IX","Value","0.659434080123901","0.659434080123901","0.659434080123901","0.659434080123901","0.659434080123901","0.659434080123901","0.659434080123901","0.659434080123901","0.0385838858783245","0.153351694345474","0.153351694345474",
"Niger","692","Financial Markets Index","FD_FM_IX","Value","0.0112303253263235","0.011462957598269","0.0122100776061416","0.0115066794678569","0.0128680933266878","0.0120399054139853","0.011141405440867","0.00969790201634169","0.00965134985744953","0.00965134985744953","0.00965134985744953",
"Niger","692","Financial Markets Depth Index","FD_FMD_IX","Value","0.0295290239155293","0.030140707269311","0.0321051850914955","0.0302556697279215","0.0338353738188744","0.0316577330231667","0.0292952191084623","0.0254996698349714","0.0253772661089897","0.0253772661089897","0.0253772661089897",
"São Tomé and Príncipe, Dem. Rep. of","716","Financial Markets Index","FD_FM_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Seychelles","718","Financial Markets Index","FD_FM_IX","Value","0.114707663655281","0.11267514526844","0.0899151861667633","0.0860376805067062","0.0843332409858704","0.0801225230097771","0.0758778676390648","0.0732850134372711","0.0709489807486534","0.0725473389029503","0.0716914087533951",
"Senegal","722","Financial Markets Index","FD_FM_IX","Value","0.0046118195168674","0.00470246467739344","0.00302491127513349","0.00346913514658809","0.00554457632824779","0.00509312469512224","0.00736438808962703","0.0107068298384547","0.0135258426889777","0.0158543884754181","0.0115742748603225",
"Saudi Arabia","456","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.323176234960556","0.323176234960556","0.323176234960556","0.323176234960556","0.272627502679825","0.393168300390243","0.391741245985031","0.343647390604019","0.384032875299454","0.407965898513794","0.445659518241882",
"Syrian Arab Rep.","463","Financial Institutions Depth Index","FD_FID_IX","Value","0.0565108805894852","0.0534480176866054","0.0518874228000641","0.0504708141088486","0.0483411401510239","0.0455427281558514","0.0444561615586281","0.0433728471398354","0.0435738787055016","0.0439170934259892","0.0439170934259892",
"Trinidad and Tobago","369","Financial Development Index","FD_FD_IX","Value","0.306746423244476","0.317658096551895","0.310969948768616","0.301635712385178","0.313918352127075","0.351040661334992","0.35344934463501","0.36441907286644","0.369316250085831","0.387548714876175","0.383228152990341",
"Trinidad and Tobago","369","Financial Institutions Index","FD_FI_IX","Value","0.451876938343048","0.474100917577743","0.473393887281418","0.472867608070373","0.484968543052673","0.539710879325867","0.552538812160492","0.575627505779266","0.604881763458252","0.638533473014832","0.634644687175751",
"Rwanda","714","Financial Development Index","FD_FD_IX","Value","0.108296066522598","0.110005147755146","0.108583509922028","0.109000481665134","0.115257896482945","0.115242414176464","0.124498456716538","0.1496891528368","0.14026728272438","0.146859839558601","0.159466922283173",
"São Tomé and Príncipe, Dem. Rep. of","716","Financial Markets Depth Index","FD_FMD_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Mali","678","Financial Institutions Access Index","FD_FIA_IX","Value","0.0644654631614685","0.0716853737831116","0.0771326050162315","0.084064207971096","0.0904038697481155","0.0921250134706497","0.0815365612506866","0.0822156071662903","0.0817370340228081","0.0758772566914558","0.0703131109476089",
"Mauritius","684","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.603298366069794","0.60609370470047","0.62487119436264","0.622201800346375","0.656122267246246","0.658765196800232","0.655469477176666","0.671054601669312","0.656787097454071","0.635159492492676","0.652017116546631",
"Trinidad and Tobago","369","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.58037531375885","0.604615747928619","0.560106694698334","0.522757947444916","0.522520244121552","0.617911159992218","0.605039000511169","0.617863416671753","0.641596078872681","0.620963931083679","0.658638536930084",
"Bahrain, Kingdom of","419","Financial Markets Index","FD_FM_IX","Value","0.44977679848671","0.496399372816086","0.435791343450546","0.509764134883881","0.429756104946136","0.396543949842453","0.524551749229431","0.512339293956757","0.510648131370544","0.496384680271149","0.563208043575287",
"Bahrain, Kingdom of","419","Financial Institutions Depth Index","FD_FID_IX","Value","0.365633487701416","0.338798075914383","0.313543140888214","0.297970592975617","0.333506852388382","0.335674196481705","0.315255284309387","0.306189656257629","0.297730296850205","0.33041375875473","0.354671895503998",
"Grenada","328","Financial Markets Depth Index","FD_FMD_IX","Value","0.195859789848328","0.195859789848328","0.195859789848328","0.195859789848328","0.180443659424782","0.255082100629807","0.255082100629807","0.255082100629807","0.255082100629807","0.255082100629807","0.255082100629807",
"Guyana","336","Financial Markets Depth Index","FD_FMD_IX","Value","0.0237722359597683","0.0242665857076645","0.0257843863219023","0.0267017912119627","0.0257523767650127","0.0352192036807537","0.0332500524818897","0.0329759865999222","0.0305149555206299","0.0201445557177067","0.0142816798761487",
"St. Lucia","362","Financial Institutions Access Index","FD_FIA_IX","Value","0.450593501329422","0.449878334999084","0.44382506608963","0.435190141201019","0.421822249889374","0.349706947803497","0.373036414384842","0.369388729333878","0.384821325540543","0.369147837162018","0.343282610177994",
"Suriname","366","Financial Markets Depth Index","FD_FMD_IX","Value","0.0164978392422199","0.0167180579155683","0.0176548715680838","0.0181967318058014","0.0190684329718351","0.0208064410835504","0.0192176792770624","0.017272349447012","0.0212606620043516","0.0222539529204369","0.0222539529204369",
"Ghana","652","Financial Markets Depth Index","FD_FMD_IX","Value","0.0542201846837997","0.054013729095459","0.048390332609415","0.0718300640583038","0.0808150097727776","0.0999866649508476","0.0696249455213547","0.0683171302080154","0.0853551477193832","0.097003661096096","0.0810885205864906",
"Guinea-Bissau","654","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.462038695812225","0.252416133880615","0.338185220956802","0.338185220956802","0.338185220956802","0.548197686672211","0.515742599964142","0.515742599964142","0.515742599964142","0.515742599964142","0.515742599964142",
"Guinea","656","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.572838664054871","0.420686513185501","0.381448000669479","0.577948570251465","0.434321492910385","0.528572797775269","0.522847175598145","0.471397966146469","0.483127385377884","0.572678565979004","0.630107522010803",
"Guinea","656","Financial Markets Access Index","FD_FMA_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Kenya","664","Financial Markets Depth Index","FD_FMD_IX","Value","0.0729803591966629","0.0750904306769371","0.0774172022938728","0.0847683995962143","0.0878782793879509","0.0901505723595619","0.0877767205238342","0.0862816423177719","0.0859089344739914","0.0754999741911888","0.0743524953722954",
"Liberia","668","Financial Institutions Depth Index","FD_FID_IX","Value","0.0209982004016638","0.0203963611274958","0.0241779107600451","0.0233890321105719","0.0262010153383017","0.0266413632780313","0.0335852578282356","0.0350006297230721","0.0302184913307428","0.0275396835058928","0.0275396835058928",
"Liberia","668","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Libya","672","Financial Institutions Index","FD_FI_IX","Value","0.283624053001404","0.258758962154388","0.275405675172806","0.260140419006348","0.282510757446289","0.282230168581009","0.261602729558945","0.260137975215912","0.254177242517471","0.269379317760467","0.251342326402664",
"Libya","672","Financial Institutions Access Index","FD_FIA_IX","Value","0.146525159478188","0.150488436222076","0.1557287722826","0.155036702752113","0.154013633728027","0.153228387236595","0.151275008916855","0.149584949016571","0.149584949016571","0.149584949016571","0.149584949016571",
"El Salvador","253","Financial Markets Access Index","FD_FMA_IX","Value","0.0199036151170731","0.0199036151170731","0.0199036151170731","0.0199036151170731","0.0174116585403681","0.0174116585403681","0.0171016566455364","0.0340150818228722","0.016939690336585","0.016939690336585","0.0501403361558914",
"Morocco","686","Financial Institutions Depth Index","FD_FID_IX","Value","0.229694277048111","0.237165227532387","0.227613270282745","0.230451598763466","0.22515244781971","0.235376521945","0.240000292658806","0.243679836392403","0.25252902507782","0.268441319465637","0.262496054172516",
"Niger","692","Financial Institutions Index","FD_FI_IX","Value","0.189465150237083","0.186882376670837","0.194586366415024","0.188261330127716","0.209428951144218","0.195930883288384","0.20235750079155","0.1866385191679","0.189159795641899","0.205805286765099","0.210374653339386",
"Benin","638","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Eritrea, The State of","643","Financial Institutions Depth Index","FD_FID_IX","Value","0.0547690726816654","0.0600954554975033","0.0718450024724007","0.0565776601433754","0.0680006965994835","0.065209373831749","0.0682395994663239","0.0662866830825806","0.065475232899189","0.0645906701683998","0.0645906701683998",
"Eritrea, The State of","643","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Ethiopia, The Federal Dem. Rep. of","644","Financial Institutions Index","FD_FI_IX","Value","0.21792782843113","0.24136158823967","0.244967475533485","0.245582059025764","0.237663701176643","0.227107405662537","0.217406496405602","0.220168858766556","0.210993006825447","0.213434770703316","0.217433452606201",
"Ethiopia, The Federal Dem. Rep. of","644","Financial Markets Index","FD_FM_IX","Value","0.0122962528839707","0.0157489888370037","0.014951903373003","0.0162351112812757","0.0139063000679016","0.0125301070511341","0.0118316998705268","0.0110032055526972","0.0095666591078043","0.00944790616631508","0.00908350199460983",
"Gambia, The","648","Financial Institutions Index","FD_FI_IX","Value","0.178303062915802","0.194297820329666","0.19126558303833","0.202243998646736","0.18566820025444","0.194121062755585","0.140429705381393","0.173525601625443","0.205787107348442","0.202555552124977","0.210411041975021",
"Gambia, The","648","Financial Markets Access Index","FD_FMA_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Guinea-Bissau","654","Financial Institutions Depth Index","FD_FID_IX","Value","0.0197603702545166","0.0238691456615925","0.0241832062602043","0.0217016953974962","0.0182905271649361","0.0131390225142241","0.0225636530667543","0.0266451276838779","0.0277258660644293","0.0300483573228121","0.0329240597784519",
"Guinea","656","Financial Markets Depth Index","FD_FMD_IX","Value","0.000766576325986534","0.000645756896119565","0.00711438478901982","0.00678791152313352","0.00677748769521713","0.0639102458953857","0.053259689360857","0.0413520634174347","0.0364731587469578","0.0461389906704426","0.0338718667626381",
"Timor-Leste, Dem. Rep. of","537","Financial Markets Index","FD_FM_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Korea, Rep. of","542","Financial Institutions Index","FD_FI_IX","Value","0.804560244083405","0.807901203632355","0.802860260009766","0.812541306018829","0.815373957157135","0.819928824901581","0.82428377866745","0.825695931911469","0.842994809150696","0.854232668876648","0.851840496063232",
"Equatorial Guinea, Rep. of","642","Financial Markets Index","FD_FM_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Equatorial Guinea, Rep. of","642","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Ethiopia, The Federal Dem. Rep. of","644","Financial Development Index","FD_FD_IX","Value","0.117414638400078","0.131126791238785","0.132559284567833","0.133527159690857","0.128301098942757","0.122215501964092","0.116911835968494","0.117898114025593","0.112485773861408","0.113670505583286","0.115524001419544",
"Cameroon","622","Financial Markets Access Index","FD_FMA_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Cabo Verde","624","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.59610116481781","0.578657865524292","0.59262228012085","0.592219769954681","0.602050304412842","0.609930694103241","0.593440234661102","0.582505166530609","0.663410007953644","0.670305728912354","0.667635381221771",
"Côte d'Ivoire","662","Financial Markets Efficiency Index","FD_FME_IX","Value","0.0228867400437593","0.0228867400437593","0.0383683629333973","0.0420556329190731","0.0515611618757248","0.0650958269834518","0.0650958269834518","0.0650958269834518","0.0229790024459362","0.0229790024459362","0.0229790024459362",
"Kenya","664","Financial Development Index","FD_FD_IX","Value","0.162851348519325","0.167417243123055","0.169597238302231","0.180673286318779","0.18331141769886","0.177995547652245","0.180878534913063","0.1803098320961","0.163884177803993","0.157863318920135","0.164647310972214",
"Kenya","664","Financial Markets Access Index","FD_FMA_IX","Value","0.00317375641316176","0.00317375641316176","0.00317375641316176","0.00317375641316176","0.00317375641316176","0.00317375641316176","0.00501961586996913","0.0097591383382678","0.0097591383382678","0.0097591383382678","0.00223919609561562",
"Liberia","668","Financial Markets Depth Index","FD_FMD_IX","Value","0.238964885473251","0.238964885473251","0.155192881822586","0.101541690528393","0.0764658376574516","0.095252238214016","0.238964885473251","0.238964885473251","0.238964885473251","0.238964885473251","0.238964885473251",
"Libya","672","Financial Markets Access Index","FD_FMA_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Malawi","676","Financial Institutions Depth Index","FD_FID_IX","Value","0.0701997876167297","0.0808687210083008","0.0889077037572861","0.0922561958432198","0.0989375561475754","0.0909845381975174","0.0852784141898155","0.0947336554527283","0.10443577170372","0.132996261119843","0.140977010130882",
"Malawi","676","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.359232127666473","0.42962583899498","0.373971164226532","0.335429221391678","0.358942031860352","0.327441394329071","0.303221970796585","0.308371901512146","0.306374430656433","0.388981133699417","0.392504274845123",
"Mali","678","Financial Institutions Depth Index","FD_FID_IX","Value","0.0510176867246628","0.0529218949377537","0.0552528984844685","0.0575290061533451","0.0630712732672691","0.067622184753418","0.0667475387454033","0.0664781630039215","0.0642196610569954","0.0671798512339592","0.0722261145710945",
"Mali","678","Financial Markets Depth Index","FD_FMD_IX","Value","2.21019397228517E-10","2.3520327352422E-10","2.31124758220958E-10","1.87525120431964E-10","0.00414947606623173","1.6683955605945E-10","1.73288522420378E-10","1.4879419918401E-10","0.00944993738085032","0.00830829981714487","0.00830829981714487",
"Mauritania, Islamic Rep. of","682","Financial Markets Index","FD_FM_IX","Value","0.00828353781253099","0.0083590392023325","0.00766315031796694","0.00849218759685755","0.0090880049392581","0.00875877495855093","0.00823055487126112","0.00751869659870863","0.00696566235274076","0.00652358727529645","0.00567957572638988",
"Mauritania, Islamic Rep. of","682","Financial Institutions Depth Index","FD_FID_IX","Value","0.0315869711339474","0.033078707754612","0.0362106487154961","0.038494348526001","0.0416650995612144","0.0401325188577175","0.0416978932917118","0.0498082377016544","0.053595345467329","0.054350420832634","0.054350420832634",
"Mauritania, Islamic Rep. of","682","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.489960372447967","0.486207783222198","0.389382511377335","0.528109908103943","0.460158348083496","0.476543664932251","0.49225527048111","0.423016458749771","0.488297820091248","0.59019136428833","0.570663094520569",
"Angola","614","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Central African Rep.","626","Financial Institutions Index","FD_FI_IX","Value","0.126181617379189","0.106431238353252","0.0842811986804008","0.0812795609235764","0.0791758149862289","0.0802026987075806","0.0797845721244812","0.0819780901074409","0.0814357548952103","0.0814146399497986","0.081493616104126",
"Chad","628","Financial Development Index","FD_FD_IX","Value","0.0675845742225647","0.075361542403698","0.0761827453970909","0.083150178194046","0.0694573596119881","0.0807178765535355","0.0824505388736725","0.090841643512249","0.0834794715046883","0.0768083930015564","0.0702136904001236",
"Chad","628","Financial Institutions Index","FD_FI_IX","Value","0.126939192414284","0.142290368676186","0.140013918280602","0.133235171437263","0.109191454946995","0.129285618662834","0.132330983877182","0.148784086108208","0.134348496794701","0.12126798927784","0.108337245881558",
"Chad","628","Financial Markets Access Index","FD_FMA_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Congo, Dem. Rep. of the","636","Financial Institutions Access Index","FD_FIA_IX","Value","0.0093306191265583","0.0110087739303708","0.0108004827052355","0.0142112951725721","0.0178803838789463","0.0151813998818398","0.0162210911512375","0.0166091211140156","0.0140893235802651","0.00653746537864208","0.00653746537864208",
"Benin","638","Financial Markets Depth Index","FD_FMD_IX","Value","0.0132917426526546","0.0132953152060509","0.0148420259356499","0.0153038185089827","0.0144636407494545","0.0148338098078966","0.014113187789917","0.0148089593276381","0.0153726311400533","0.0154044730588794","0.0256606489419937",
"Malawi","676","Financial Institutions Access Index","FD_FIA_IX","Value","0.0301325041800737","0.0590330064296722","0.0603116936981678","0.0612360276281834","0.0625666379928589","0.0569865740835667","0.0478890538215637","0.0482635572552681","0.0473993830382824","0.0442873761057854","0.0429116599261761",
"Guinea","656","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Côte d'Ivoire","662","Financial Development Index","FD_FD_IX","Value","0.134249627590179","0.145858719944954","0.156922370195389","0.160395607352257","0.165115132927895","0.17084077000618","0.172276824712753","0.153203502297401","0.136624291539192","0.131006479263306","0.128301829099655",
"Côte d'Ivoire","662","Financial Institutions Index","FD_FI_IX","Value","0.144319474697113","0.167181417346001","0.171724244952202","0.184354424476624","0.183406054973602","0.191752001643181","0.194578379392624","0.196058377623558","0.195932924747467","0.19578705728054","0.2042106539011",
"Libya","672","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.725824952125549","0.67094886302948","0.695036232471466","0.533514261245728","0.565593242645264","0.603957533836365","0.609511256217957","0.637533068656921","0.60756903886795","0.576757907867432","0.603615939617157",
"Libya","672","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Burundi","618","Financial Development Index","FD_FD_IX","Value","0.108890533447266","0.106383830308914","0.122189044952393","0.121949531137943","0.118948251008987","0.126601696014404","0.135729536414146","0.145438238978386","0.159765839576721","0.162460163235664","0.16856586933136",
"Burundi","618","Financial Markets Depth Index","FD_FMD_IX","Value","0.10856956243515","0.14397656917572","0.213595181703568","0.230343893170357","0.210542500019073","0.237012222409248","0.237012222409248","0.237012222409248","0.237012222409248","0.237012222409248","0.237012222409248",
"Cameroon","622","Financial Institutions Access Index","FD_FIA_IX","Value","0.0306714493781328","0.0328996106982231","0.0368960238993168","0.0390100739896298","0.0414978936314583","0.0427619256079197","0.0416049882769585","0.047005370259285","0.0455640703439713","0.0474637188017368","0.0474637188017368",
"Sweden","144","Financial Markets Efficiency Index","FD_FME_IX","Value","0.844991981983185","0.844991981983185","0.844991981983185","0.844991981983185","0.844991981983185","0.844991981983185","0.844991981983185","0.844991981983185","0.844991981983185","0.844991981983185","0.844991981983185",
"Tajikistan, Rep. of","923","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"China, P.R.: Mainland","924","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.763400852680206","0.762161195278168","0.758941352367401","0.751311182975769","0.732314229011536","0.719980239868164","0.717244923114777","0.714717864990234","0.717911183834076","0.731602072715759","0.732607245445251",
"China, P.R.: Macao","546","Financial Markets Depth Index","FD_FMD_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Philippines","566","Financial Institutions Access Index","FD_FIA_IX","Value","0.163937613368034","0.17617429792881","0.193283930420875","0.203235283493996","0.213128745555878","0.222773864865303","0.229420781135559","0.233084425330162","0.23552294075489","0.23841942846775","0.234847232699394",
"Thailand","578","Financial Institutions Index","FD_FI_IX","Value","0.611458241939545","0.643172740936279","0.675430119037628","0.71718817949295","0.717977643013","0.713057935237885","0.711463451385498","0.706097304821014","0.709304809570313","0.717449903488159","0.710313260555267",
"Thailand","578","Financial Institutions Depth Index","FD_FID_IX","Value","0.465528279542923","0.502115666866302","0.532319605350494","0.578707814216614","0.589026510715485","0.579111933708191","0.585805475711823","0.570351839065552","0.579996585845947","0.622836589813232","0.624763429164886",
"Samoa","862","Financial Markets Index","FD_FM_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Samoa","862","Financial Institutions Depth Index","FD_FID_IX","Value","0.0756038874387741","0.07747483253479","0.0781548395752907","0.0827905237674713","0.0795175209641457","0.0879631489515305","0.0900360941886902","0.0921056494116783","0.0942710116505623","0.104806266725063","0.106602273881435",
"Tonga","866","Financial Development Index","FD_FD_IX","Value","0.190883189439774","0.176797866821289","0.181394800543785","0.177439317107201","0.214137852191925","0.224314972758293","0.239721730351448","0.235003814101219","0.234151139855385","0.234807178378105","0.235012516379356",
"Tonga","866","Financial Institutions Index","FD_FI_IX","Value","0.374279618263245","0.346661418676376","0.355675011873245","0.347919166088104","0.419876873493195","0.43983194231987","0.470041185617447","0.460790395736694","0.459118485450745","0.460404843091965","0.4608074426651",
"Tonga","866","Financial Markets Index","FD_FM_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Tonga","866","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.683002471923828","0.614155173301697","0.614340126514435","0.650132656097412","0.675428509712219","0.690644025802612","0.690604984760284","0.677672564983368","0.678079783916473","0.678252696990967","0.677449643611908",
"Micronesia, Federated States of","868","Financial Development Index","FD_FD_IX","Value","0.0587347857654095","0.0631988868117332","0.0606803819537163","0.0602149404585361","0.0599622540175915","0.0589589066803455","0.0579209588468075","0.056333351880312","0.0574096292257309","0.0568505898118019","0.0572105683386326",
"French Polynesia","887","Financial Institutions Depth Index","FD_FID_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Armenia, Rep. of","911","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Azerbaijan, Rep. of","912","Financial Markets Depth Index","FD_FMD_IX","Value","0.0510200820863247","0.052263293415308","0.0537300109863281","0.0724253281950951","0.134247824549675","0.176167324185371","0.165182083845138","0.149799436330795","0.148067712783814","0.150640487670898","0.112306371331215",
"Belarus, Rep. of","913","Financial Markets Efficiency Index","FD_FME_IX","Value","0.0656367838382721","0.061552070081234","0.0559052862226963","0.0538147576153278","0.0195091925561428","0.0183155573904514","0.0183155573904514","0.0183155573904514","0.0183155573904514","0.0183155573904514","0.0183155573904514",
"Slovak Rep.","936","Financial Institutions Index","FD_FI_IX","Value","0.477222442626953","0.495121449232101","0.511907577514648","0.527667164802551","0.530483305454254","0.539501011371613","0.535678386688232","0.532151222229004","0.531312763690948","0.531031787395477","0.524970769882202",
"Estonia, Rep. of","939","Financial Markets Index","FD_FM_IX","Value","0.0654262825846672","0.071992889046669","0.0631754323840141","0.0565577410161495","0.0652800127863884","0.0769596844911575","0.0682560354471207","0.0831844434142113","0.0563614964485169","0.0832696408033371","0.0510361306369305",
"China, P.R.: Macao","546","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
